BAravAhra	BAravAhra h tri BAraM vahati aR Riva vA BAravAhini Rvul BAravAhako pyatra amaraH striyAM NIp RvipratyayAntasya SasAdAvajAdO NIpi ca UW BArOhaH BArOhI	
BArgya	BArgya pu Bargasya gotrApatyaM gargA yaY muktalagotre nfpaBede BAga	
BArmya		BArmya pu Bargasya notrApatyaM gargA yaY mudgalagotre nfpaBede BAga
BAruRqa		BAruRqa pu uttarakuruvarzasTe KagaBede tadupakrame BAruRqA Page b nAma SakunAstIkzRatuRqA BayAnakAH tAnnirharantIha mftAn darIzu prakzipanti ca BA BI a sAmaBede tatra BAruqeti pAWaBedaH tatsAmadrazwari fziBede BA ruRqasAmagItABiraTarvaSirasodgatEH BA A a tacca sAmArcike imaM stomarhate ityAdimantre geyaM sAma matkfta tulAdAnAdipadDatO pf dfSyam AjyadohAni sAmAni SAntikaM BAruqAni ca pa Scime dvArapAlO tu paWetAm sAmagO taTA viDAnapA
BAs	BAs strI BAsa sampa BAve kvip praBAyAm amaraH mayUKe medi icCAyAM DaraRiH	
BAsa	BAsa dIptO BvA Atma <del>saka</del> <ins>seka</ins> sew <del>sAsate</del> <ins>BAsate</ins> aBAsizwa caNi vA hrasvaH <del>avoBasut</del> <ins>abIBasat</ins> ta <del>avaBAsat</del> <ins>anaBAsat</ins> ta jYAnavizayatve ca prakArIBUya BAvate <ins>BAsa strI BAsa sampa BAve kvip praBAyAm amaraH mayUKe medi icCAyAM DaraRiH</ins> BAsa pu BAsa BAve GaY dIptO viSvaH ADAre GaY gozWe karttari ac kukkure Sukre ca Sakunte gfDraKage hemaca yajYArTamadadat vastu BAsaH kAko TavA Bavet smftiH kaviBede BAso <del>hAsaH</del> <ins>hAmaH</ins> kavikulaguruH kAlidAso vilAsaH <del>prasantarA</del> <ins>prasannarA</ins>	BAsa dIptO BvA Atma seka sew BAsate aBAsizwa caNi vA hrasvaH abIBasat ta anaBAsat ta jYAnavizayatve ca prakArIBUya BAvate BAsa strI BAsa sampa BAve kvip praBAyAm amaraH mayUKe medi icCAyAM DaraRiH BAsa pu BAsa BAve GaY dIptO viSvaH ADAre GaY gozWe karttari ac kukkure Sukre ca Sakunte gfDraKage hemaca yajYArTamadadat vastu BAsaH kAko TavA Bavet smftiH kaviBede BAso hAmaH kavikulaguruH kAlidAso vilAsaH prasannarA
BAskArezwA		BAskArezwA strI ta AdityaBaktAlatAyAM rAjani
BAsvat		BAsvat pu BAs astyarTe matup masya vaH sUryye arka vakze vIre medi dIpte tri hemaca striyAM NIp Page b sA ca nadyAM ba va Uzasi ca strI niGaRwuH jyo tizanibanDaBede strI yatra sUryyagrahaRAdinirUpaRamasti
BAsvata	BAsvata pu BAs astyarTe matup masya vaH sUryye akavfkze vIre medi dIpte tri hemaca striyAM NIp sA ca nadyAM va va Uzasi ca strI niGaRwuH jyotizanibanDaBede strI yatra sUryyaprahaRAdinirUpaRamasti	
BEzRajya		BEzRajya puMstrI BizRajo gotrApatyaM gargA yaY tadgotrApatye
BIlUka	BIlUka tri BI klu BayaSIle klukan tatra BallUke pu SabdaratnA pfzo BIlUka tatrArTe BallUke SabdamA	
BIluka	BIluka tri BI klu BayaSIle klukan tatra BallUke pu SabdaratnA pfzo BIlUka tatrArTe BallUke SabdamA	
BIruhfdaya		BIruhfdaya pu ba mfge trikA BayaSIlahfdaye tri
BOjI	BOjI tri Boje deSaBede Bava gahA Ca BojadeSaBave	
BOjIya		BOjIya tri Boje deSaBede BavaH gahA Ca BojadeSaBave
BUBft		BUBft pu BuvaM biBartti DArayati pAlayati vA Bf kvip parvate BUpAle ca medi
BUBut	BUBut pu BuvaM biBartti DArayati pAlayati vA Bf kvip parvate BUpAle ca medi	
BUkzepa	BUkzepa pu ta BrUBaNge saNketajYApanAya BruvostiryyakcAlane BrUkzepamAtrAnumitapraveSAmkumAraH	
BUmisatra	BUmisatra na BUmidAnarUpaM satraM SA ta BUmidAnarUpe yAgaBedAtmake satre ikzuBiH sahitAM BUmiM yavagoDUmaSAlinIm go SvavAhanapUrRAM vA bAhuvIryyAdupArjitAm niDigarttAM dadadBUmiM sarvaratnaparicCadAm akzayAn laBateka lokAn BUmisatraM hi tasya tatBA anu a	
BUmisattra		BUmisattra na BUmidAnarUpaM sattraM SA ta BUmidAnarUpe yAga BedAtmake sattre ikzuBiH sahitAM BUmiM yavagoDUmaSAli nIm go SvavAhanapUrRAM vA bAhuvIryyAdupArjitAm niDigarttAM dadadBUmiM sarvaratnaparicCadAm akzayAn laBate lokAn BUmisattraM hi tasya tat BA anu a
BUnIpa		BUnIpa pu Buvi sagno nIpaH SAka ta BUmikadambe rAjani
BUridyumna		BUridyumna pu BUri dyumnaM yasya navamamanoH putraBede sudrita pustake harivaM a mArka pu BUdyurimRa iti pAWaH praTamAdikaH tadevavAkyatayA BUridyumna ityeva tatra pAWasyOcityAt
BUridyumra	BUridyumra pu BUri dyumraM yasya navamamanoH putraBede mudritapustake harivaM a mArka pu BUdyurimfRa iti pAWaH praTamAdikaH tadevavAkyatavA BUridyumra ityeva tatra pAWasyOcityAt	
BUruhfdaya	BUruhfdaya na ba mfge trikA BayaSIlahfdaye tri	
BUtapatrI	BUtapatrI strI BUta iva kfzRaM patraM yasyAH NIz kfzRatulasyAm rAjani	
BUtapattnI		BUtapattnI strI BUtEva kfzRaM patraM yasyAH NIz kfzRa tulasyAm rAjani
BUtavAsa		BUtavAsa pu ta vayaqA viBItakaGfkze BUtAvAsA dayopyatra
BUtavikAyA		BUtavikAyA strI BUtAnAM tadAviSizwAnAmiva vikriyA yataH apasmAraroge rAjani
BUtavikriyA	BUtavikriyA strI BUtAnAM tadAviSizwAnAmiva vikriyA yataH apasmAraroge rAjani	
Ba	<ins>Ba BakAraH pavargIyaScaturTovarRo vyaYjanavarRaBedaH tasyoccAraRa sTAnamOzWO asyoccAraRe AByantaraprayatnaH ozWAByAM saha jihvAgrasya sparSaH atastasya sparSavarRatA bAhyaprayatnASca saMvAranAdaGozAH mahAprARaSca tasya DyeyarUpaM yaTA BakAraM SfRu cArvaNgi svayaMparamakuRqalI mahA mokzapradaM varRaM taruRAdityasaMpraBam paYcaprARamayaM varRaM paYcadevamayaM sadA kAmaDenutantram asya aDizWAtf devatADyAnaM yaTA taqitpraBAM mahAdevIM nAgakaNkaRa SoBitAm zaqBujAM varadAM BImAM raktapaNkajaloca nAm raktavastraparIDAnAM raktapuzpopaSoBitAm catu Page a rvargapradAM devIM sADakABIzwasidDidAm evaM DyAtvA brahmarUpAM tanmantraM daSaDA japet asya vAcakaSabdAH yaTA BaH klinnA Bramaro BImo viSvamUrttirniSA Bavam dviraRqo BUzaRomUlaM yajYasUtrapravAcakaH nakzatraM BramaRA dIprirvayoBUmiH payo naBaH nABirBadaM mahAbAhurviSvamUrttirvitARqavaH prARAtmA tApinI vajrA viSvarUpI ca candrikA BImasenaH suDAsenaH suKI mayApuraM haraH varRABiDAnam mAtfkAnyAse sya nABO nyAsyatA kAvyAdAvasya prayoge suKaBayamaraRakleSa duHKaM pavargaH vf wI ukteH kleSaH Palam</ins> Ba na BAti BA ka nakzatre amaraH grahe SabdaratnA rASO jyo ta SukrAcAryye pu medi tezAM dIptimattvAt taTAttvam BUDare ekAkzarakozaH BrAntO <del>pa</del> <ins>pu</ins> SabdaratnA vf ra ukte Adiguruke <del>antyalaGudvaye</del> <ins>antya laGudvaye</ins> varRatraye tasya kAvyAdO prayoge PalaM yaSaH devatAcandraH yaToktaM vf ra wIkAyAm BaScandro yaSaH ujjvalam	Ba BakAraH pavargIyaScaturTovarRo vyaYjanavarRaBedaH tasyoccAraRa sTAnamOzWO asyoccAraRe AByantaraprayatnaH ozWAByAM saha jihvAgrasya sparSaH atastasya sparSavarRatA bAhyaprayatnASca saMvAranAdaGozAH mahAprARaSca tasya DyeyarUpaM yaTA BakAraM SfRu cArvaNgi svayaMparamakuRqalI mahA mokzapradaM varRaM taruRAdityasaMpraBam paYcaprARamayaM varRaM paYcadevamayaM sadA kAmaDenutantram asya aDizWAtf devatADyAnaM yaTA taqitpraBAM mahAdevIM nAgakaNkaRa SoBitAm zaqBujAM varadAM BImAM raktapaNkajaloca nAm raktavastraparIDAnAM raktapuzpopaSoBitAm catu Page a rvargapradAM devIM sADakABIzwasidDidAm evaM DyAtvA brahmarUpAM tanmantraM daSaDA japet asya vAcakaSabdAH yaTA BaH klinnA Bramaro BImo viSvamUrttirniSA Bavam dviraRqo BUzaRomUlaM yajYasUtrapravAcakaH nakzatraM BramaRA dIprirvayoBUmiH payo naBaH nABirBadaM mahAbAhurviSvamUrttirvitARqavaH prARAtmA tApinI vajrA viSvarUpI ca candrikA BImasenaH suDAsenaH suKI mayApuraM haraH varRABiDAnam mAtfkAnyAse sya nABO nyAsyatA kAvyAdAvasya prayoge suKaBayamaraRakleSa duHKaM pavargaH vf wI ukteH kleSaH Palam Ba na BAti BA ka nakzatre amaraH grahe SabdaratnA rASO jyo ta SukrAcAryye pu medi tezAM dIptimattvAt taTAttvam BUDare ekAkzarakozaH BrAntO pu SabdaratnA vf ra ukte Adiguruke antya laGudvaye varRatraye tasya kAvyAdO prayoge PalaM yaSaH devatAcandraH yaToktaM vf ra wIkAyAm BaScandro yaSaH ujjvalam
BaRqu	BaRqu pu Baqi uR deSaBede tataH <del>suvAstvA</del> <ins>muvAstvA</ins> caturarTyAM aR BARqava tadadUradeSAdO tri <del>BaRqu RqU ka pu Baqi uka Uka vA BANgana matsyaBede ratnamAlA dIrGamaDyaH SyonAkavfkze ratnamAlA</del>	BaRqu pu Baqi uR deSaBede tataH muvAstvA caturarTyAM aR BARqava tadadUradeSAdO tri
BaRquka		BaRqu RqU ka pu Baqi uka Uka vA BANgana matsyaBede ratnamAlA dIrGamaDyaH SyonAkavfkze ratnamAlA
BaRwu	BaRwu RwU pu Bawi uka Uka vA SyonAkavfkze ratnamA	
BaRwuka		BaRwu RwU ka pu Bawi uka Uka vA SyonAkavfkze ratna mA
BaYjaru	BaYjaru pu BaYj bA uru devakulodBave vfkze trikA	
BaYjaruM		BaYjaruM pu Banja bA uru devakulodBave vfkze trikA
BadraBuYja	BadraBuYja pu karma SaraBede BAvapra	
BadradAntakA		BadradAntakA strI karma svArTe kan dantIvfkzaBede
BadradantikA	BadradantikA strI karma svArTe kan dantIvfkzaBede	
BadramuYja		BadramuYja pu karma SaraBede BAvapra
BadrasImA	BadrasImA strI BadraH soma iva dravo syAH gaNgAyAM SabdamA kuruvarzasTe nadIBede mArkapu a dfSyam	
BadrasomA		BadrasomA strI BadraH soma iva dravo syAH gaNgAyAM SabdamA kuruvarzasTe nadIBede mArkapu a
BadravirAj		BadravirAj oje taparO jarO guruScen msO jgO BadUvirAq Bavedanoja vf ukte ardDasame vfttaBede
BadravirAja	BadravirAja oje taparO jarO guruScen BsO jagO BadravirAq Bavedanoje vf ukte ardDasame vfttaBede	
BagaRA	BagaRA pu ta dvAdaSarASInAM samUhe tadBogakAle ca yaToktaM sU si paScAdvrajanto tijavAnnakzatrEH satataM grahAH jIyamAnAstu sambanDe tulyameva KamArgagAH prAggatitvamatastezAM BagaREH pratyahaM gatiH pariRAha vaSAdBinnA tadvaSAdBAni BuYjate SIGragastAnyaTAlpena kAlena mahatAlpagaH tezAM tu parivarttena pOzRAnte BagaRAH smftaH vikalAnAM kalA zazWyA tat zazWyA BAga ucyate tantriMSatA BavedrASirBagaRo dvAdaSeva tesU si SIGragatirgrahastAni BAnyalpena kAlena Bunaktyalpagatirgraho bahukAlena Bunakti tulyarAgyAdiBogo mandaSIGragatigrahayostulyakAlena na BavatIti viSezArTaH tezAM rASInAM parivarttena BramaRena tukArAd grahAdigati Bogajanitena BagaRaH prAjYEruktaH krAntivftte dvAdaSarASInAM sattvAt tadBogena cakraBogasamApteryat sTAnamAraBya calito grahaH punastat sTAnamAyAti sa cakraBogaH parivarttasaYjYo pi dvAdaSarASiBogAdBagaRa ityarTaH nanu krAntivftte sarvapradeSeByaH parivarttasamBavAdatra kaH parivarttAdiBUtaH pradeSa ityata Aha pOzRAnta iti sfzwyAdO brahmaRA krAntivftte revatIyogatArAsaYcapradeSe sarvagrahARAM niveSatitvAt tadavaDito grahacalanAYca pOzRasya revatIyotArAyA anne nikawe pradeSe taTA ca revatIyogatArAsannAgrimasTAnamevAdyantAvaDiBUtamiti BAvaHraNganATaH	
BagaRa		BagaRa pu ta dvAdaSarASInAM samUhe tadBogakAle ca yaToktaM sU si paScAdvrajanto tijavAnnakzatrEH satataM grahAH jIyamAnAstu lambante tulyameva svamArgagAH prAggatitvamatastezAM BagaREH pratyahaM gatiH pariRAha vaSAdBinnA tadvaSAdBAni BuYjate SIGragastAnyaTAlpena kAlena mahatAlpagaH tezAM tu parivarttena pOzRAnte BagaRaH smftaH vikalAnAM kalA zazWyA tat zazWyA BAga ucyate tattriMSatA BavedrASirBagaRo dvAdaSEva te sU si SIGragatirgrahastAni BAnyalpena kAlena Bunaktyalpagati rgraho bahukAlena Bunakti tulyarASyAdiBogo mandaSIGra gatigrahayostulyakAlena na BavatIti viSezArTaH tezAM rASInAM parivarttena BramaRena tukArAd grahAdigati Bogajanitena BagaRaH prAjYEruktaH krAntivftte dvAdaSa rASInAM sattvAt tadBogena cakraBogasamApteryat sTAna mAraBya calito grahaH punastat sTAnamAyAti sa cakra BogaH parivarttasaYjYI pi dvAdaSarASiBogAdBagaRa ityarTaH nanu krAntivftte sarvapradeSeByaH parivarttasamBavA datrakaH paribarttAdiBUtaH pradeSa ityata Aha pOzRAnta iti sfzwyAdO brahmaRA krAntivftte revatIyogatArA sannapradeSe sarvagrahARAM niveSatitvAt tadavaDitI graha calanAcca pOzRasya revatIyotArAyA ante nikawe pradeSe taTA ca revatIyogatArAsannAgrimasTAnamevAdyantAvaDiBUta miti BAvaH raNganATaH
BaktAsikTa	BaktAsikTa pu ta BaktamaRqe amaraH	
BaktasikTa		BaktasikTa pu ta BaktamaRqe amaraH
BakzaRA	BakzaRA na Bakza BAve lyuw kaWinadravyasya galADaHkaraRAvyApAre BakzaRaprakAraH suSrutoktaH AhAraSabde dfSyaH	
BakzaRa		BakzaRa na Bakza BAve lyuw kaWinadravyasya galADaHkaraRa vyApAre BakzaRaprakAraH suSrutoktaH AhAraSabde pfzWAdO dfSyaH
BamBarAlI		BamBarAlI strI BamityavyaktaSabdasya BaramAlAti gfhRAti A lA ka gO NIz qA Sa makzikAyAm svArTe ka ata ittvam BamBabAlikA tatrEvArTe trikA
BamBarAlO	BamBarAlO strI BamityavyaktaSabdasya BaramAlAti gfhRAti A lA ka gO NIz NASa makzikAyAm svArTe ka ata ittvam BamBabAlikA tatrEvArTe trikA	
BarRAs	BarRAs tri Bf asun nugAgamaH BaraRAkArake f	
BarRas		BarRas tri Bf asun nugAgamaH BaraRakArake f
BargAyaRA	BargAyaRA pu pravararziBede pravarADyAyaH	
BargAyaRa		BargAyaRa pu pravararziBede pravarADyAyaH
BaskArizwA	BaskArizwA strI ta AdityaBaktAlatAyAM rAjani	
BatavAsa	BatavAsa pu ta vayaqA viBItakavfkze BUtAvAsAdayIpyatra	
BavAdfkza		BavAdfkza Sa S tri Bavatastaveva darSanamasya Bavat dfSa kvip Qak kas kvip vA sarvanAmatvAt At Bavattulye jane waki kvipi ca NIp BavAdfSI
BavAdfkzaSa	BavAdfkza Sa Sa tri Bavatastaveva darSanamasya Bayat dfSa kvip Qak kas kvip vA sarvanAmatvAt At Bavattulye jane waki kvipi ca NIp BavAdfSI	
BavaBUti		BavaBUti pu ta mahAdevaviBUtO mahAvIracarito ttararAmacaritamAlatImADavAdinAwakakarttari vidvadBede
Bavarloka	Bavarloka pu karma dvitIye loke	
Bawwoji		Bawwoji pu sidDAntakOmudISabdakOstuBAdigranyakArake dI kzitopanAmake vEyAkaraRaBede
BayanASinI		BayanASinI strI Baya rogaBayaM nASayati naSa Ric Rini trAyamARAlatAyAm rAjani
BayanASinO	BayanASinO strI BayaM rogaBayaM nASayati naSa Ric Rini trAyamARAlatAyAm rAjani	
BfgURAMpati		BfgURAMpati pu ta aluksa paraSurAme Sabdara
BfguRAMpati	BfguRAMpati pu ta aluksa paraSurAme Sabdara	
Bfja		Bfja Barjane BAjA pAkaBede BvA Atma saka sew Barjate aBarjizwa Idit nizWAyAM new BfktaH
BfjaBarjane	BfjaBarjane BAjA pAkaBede BvA Atma saka sew Barjate aBarjizwa Idit nizWAyAM new BfktaH	
Bfjjana		Bfjjana pu Byasaja karaRe kyut sampra ambarIze BAjanAKolA ujjva
Bfjjata	Bfjjata pu Brasja karaRe kyun sampra ambarIze mAjanA KIlA ujjva	
Binnaparikarman	Binnaparikarman na lIlA ukte sacCedasya saNkalanaDyavakalanAdirUpAdDasaMskArAzwake parikarmanSabde dfSyam	
Binnaparikarmman		Binnaparikarmman na lIlA ukte sacCedasya saNkalanaGyava kalanAdirUpANgasaMskArAzwake parikarmanSabde dfSyam
Binnavarcam	Binnavarcam ska tri BinnaM varco yasya vA kap dravIBUtamalake suSrutaH	
Binnavarcas		Binnavarcas ska tri BinnaM varco yasya vA kap dravIBUtamalake suSrutaH
BinnayojanI		BinnayojanI strI BinnaM yujyate nayA yuja karaRe lyawe NIp pAzARaBedake vfkze rAjani
BinnayojanO	BinnayojanO strI BinnaM yujyate nayA yuja karaRe lyawe NIp pAzARaBedake vfkze rAjani	
Bisma	Bisma strI Bid kvip so ka pfzo dasya saH ante amarAH	
BismawA	BismawA strI BissAmannaM wIkate wIka qa pfzo anne amaraH pfzo BizmawA BizmiwA BizmikAstatra pAWAntarARi	
Bissa		Bissa strI Bid kvip so ka pfzo dasya saH anne amaraH
BissawA		BissawA strI BissAmannaM wIkute wIka qa pfzo anne amaraH pfzo BizmawA BismiwA BizmikAstatra pAWAntarARi
BitticAra		BitticAra pu BittyA kuqyAdiBedanena corayati cura ac si Dela sanDiBedakacOre
Bitticora	Bitticora pu BittyA kuNyAdiBedanena corayati cura ac sizDela sanDiBedakacOre	
Biyam	Biyam na BI vA kasun Baye f udA	
Biyas		Biyas na BI vA kasun Bave f udA
BrAtfbaDU		BrAtfbaDU strI ta BAdaravO kfnizWaBrAtfjAyAryAM halA
BrAtfvaDU	BrAtfvaDU strI ta BAdaravO kanizWaBrAtfjAyAyAM halA	
BrUBaNga	<del>BrUBaNga pu ta BrukuSavat vA akArahrasvO Bruvo BaNge</del> BrUBaNga pu ta kroDAdijYApanArTaM <del>BruvastiryyakcAlane BrUBaNgaduzaprekzasuKasya</del> <ins>BruvastirpyakcAsane BrUBaNgaduzprekzasuRasya</ins> tasya iti kumAraH	BrUBaNga pu ta kroDAdijYApanArTaM BruvastirpyakcAsane BrUBaNgaduzprekzasuRasya tasya iti kumAraH
BrUkuwi	BrUkuwi puM strI BruvaH kuwiH kowilyam BrakSayat rUpatrayam BruvaH kOwilye amaraH	
BrUkzepa		BrUkzepa pu ta BrUBaNge saNketajYApanAya Bruvostiryyak cAlane BrUkzepamAtrAnumitapraveSAm kumAraH
BruBaNga	BruBaNga pu ta BrukuSavat vA akArahrasvO Bruvo BaNge	
Brukuwi	Brukuwi puM strI BruvaH kuwiH kowilyam BrakSayat rUpatrayam BruvaH kOwilye amaraH	
BujaNgaBIjin	BujaNgaBIjin pu BujaNgaH BuNkte Buja Rini ta rAjasarpe hemaca garuNe mayUre ca	
BujaNgaBojin		BujaNgaBojin pu BujaNgaM BuNkte Buja Rini ta rAja sarpe hemaca garuqe mayUre ca
BujaSiKara		BujaSiKara pu ta skanDe hema
BujaSiRqara	BujaSiRqara pu ta skanDe hema	
BujagaBIjin	BujagaBIjin pu BujagaM BuNkte Buja Rini mayUre rAjani striyAM NIp	
BujagaBojin		BujagaBojin pu BujagaM BuNakte Buja Rini mayUre rAjani striyAM NIp
BujakIwara	BujakIwara pu Bujasya kowara iva kakzadeSe kAzka hemaca	
Bujakowara		Bujakowara pu Bujasya kowara iva kakzadeSe kA ka hemaca
BuktA	BuktA tri Buja karmaRi kta Bakzite kftaBoge ca BuktaM BogyaM ravestyajet nIla tA BAve kta BakzaRe na	
Bukta		Bukta tri Buja karmaRi kta Bakzite kftaBoge ca BuktaM BogyaM ravestyajet nIla tA BAve kta BakzaRe na
BunIpa	BunIpa pu Buvi lagno nIpaH SAka ta Bumikadambe rAjani	
Buvarloka		Buvarloka pu karma dvitAye loke
CAgavAdvana		CAgavAdvana pu CAgovAhanamasya vahnO trikA
CAgavAhana	CAgavAhana pu CAgovAhanamasya vahnO trikA kAvya pra	
CAtra	CAtra pu CatraM gurorvEguRyAvaraRaM SIlamasya CatrA Ra antevAsini Sizye maDuBede na varawAH kapilAH pItAH prAyohimavatovane kurvanti CatrAkAraM tu tajjaM cCAtraM maDu smftam CAtraM kapilapItaM syAt picCilaM SItalaM guru svAdupAkaM kfBiGnaM ca raktapittapramehajit BramatfRmIhaviGahft tarpaRaYca guRAzikam BAvapra	
CAtradarSana	CAtradarSana na CAtraM maDuBede iva dfSyate dfSa karmaRi lyuw maDutulyAsvAde hEyahgavIne Sabdaca ta Sizyasya darSane ca	
CAtragaRqa	CAtragaRqa pu CAtro gaRqa iva padyasya pAdamAtravettari alpajYe mande Sizye hArA	
CAtravyaMsaka	CAtravyaMsaka pu CAtro vyaMsakaH mayU parani mandaSizye	
CAtri	CAtri strI cu Cada ktin CAdane karttari ktic CAdake asya SAlASabde pare CAttryAdayaH SAlAyAm pA CAdyudAttatA CAttriSAlA yadApi SAlAntastatpuruze napuMsakaliNgoBavati tadApi tatpuruze SAlAyAM napuMsake pA ityetasmAn pUrvavipratizeDenAyameva svaraH CAttriSAlam si kO	
CAtryAdi	CAtryAdi pu CAtryAdayaH SAlAyAm pA SAlAnta tatpuruze AdyudAttatAnimitte SabdagaRe sa ca gaRa CAtripeli BARqi vyAqi AKaRqi Adi gomi CAttriSAlA CAttriSAlam	
CAttra		CAttra pu CattraM gurorvEguRyAvaraRaM SIlamasya CattrA Ra antevAsini Sizye maDuBede na varawAH kapilAH pItAH prAyohimavatovane kurvanti CattrAkAraM tu tajjaM cCAttraM maGu smftam CAttraM kapilapItaM syAt picCilaM SItalaM guru svAdupAkaM kfmiGnaM ca rakta pittapramehajit BramatfRmIhavizahft tarpaRaYca guRA pikam BAvapra
CAttradarSana		CAttradarSana na CAttraM maDuBeda iva dfSyate dfSa karmmaRi Page a lyuw maDutulyAsvAde hEyaNgavIne Sabdaca ta Sizyasya darSane ca
CAttragaRqa		CAttragaRqa pu CAttrI gaRqa iva padyasya pAdamAtravettari alpajYe mande Sizye hArA
CAttravyaMsaka		CAttravyaMsaka pu CAtro vyaMsakaH mayU parani mandaSizye
CAttri		CAttri strI cu Cada ktin CAdane karttari ktic CAdke asya SAlASabde pare CAttryAdayaH SAlAyAm pA AdyudAttatA CAttriSAlA yadApi SAlAnta statpuruze napuMsakaliNgoBavati tadApi tatpuruze SAlAyAM napuMsake pA ityetasmAn pUrvavipratizeDenAyameva KaraH CAttriSAlam si kO
CAttryAdi		CAttryAdi pu CAttryAdayaH SAlAyAt pA SAlAnta tatpuruze AdyudAttatAnimitte SabdagaRe sa ca gaRa CAttri peli BARqi vyAqi AKaRqi Awi gomi CAttriSAlA CAttriSAlam
CAwaBA	CAwaBA strI CawayA dIptyA BAti BA ka vidyuti hArA	
Ca	<ins>Ca CakAro vyaYjanavarRaBedaH sparSasaMjYastasyoccAraRasTAnaM tAlu AByamnaraprayatnaH jihvAmaDyena tAlusmarSaH bAhya prayatnAH vivAraSvAsA TozA mahAprARaSca mAtfkA nyAse sya vAmakUrpare nyAsaH tantramate asya vAcaka SabdAH CaSCandanaM suzumRA ca paSuH paSupati rmftiH nirmalaM taralaM vahnirBUtamAtrA vilAsinI ekanetraSca vfzalI dviSirA vAmakUrparaH gokarRo lA NgalI rAmaH kAmamAtA sadASivaH mAtA niSAcaraH pAyurvikzataH sTitiSabdakaH varRABiDAnam mAtfkA varRAtmikAyAstasyA DyAnamuktaM varRodDAratantre DyAnamasyAH pravakzyAmi dviBujAM tu trilocanAm pItAmbaraDarAM nityaM varadAM BaktavatsalAm evaM DyAtvA CakArantu tanmantraM daSaDA japet kAvye sya praTamanirddeSaPalaM vf ra wI uktaM yaTA kaH Kogo GaSca lakzmIM vitarati viyaSoNastaTA caH suKaM CaH prIti jomitralABamityAdi</ins> Ca pu CakAravarRe Co GaYarTe BAve ka Cedane strI <ins>Page a</ins> karmmaRi <del>DaYarTe</del> <ins>GaYarTe</ins> ka <del>nirmale</del> <ins>nirmmale</ins> tri medi gfhe na SabdArTaci Cada <del>vA</del> <ins>bA</ins> BAve qa CAdane	Ca CakAro vyaYjanavarRaBedaH sparSasaMjYastasyoccAraRasTAnaM tAlu AByamnaraprayatnaH jihvAmaDyena tAlusmarSaH bAhya prayatnAH vivAraSvAsA TozA mahAprARaSca mAtfkA nyAse sya vAmakUrpare nyAsaH tantramate asya vAcaka SabdAH CaSCandanaM suzumRA ca paSuH paSupati rmftiH nirmalaM taralaM vahnirBUtamAtrA vilAsinI ekanetraSca vfzalI dviSirA vAmakUrparaH gokarRo lA NgalI rAmaH kAmamAtA sadASivaH mAtA niSAcaraH pAyurvikzataH sTitiSabdakaH varRABiDAnam mAtfkA varRAtmikAyAstasyA DyAnamuktaM varRodDAratantre DyAnamasyAH pravakzyAmi dviBujAM tu trilocanAm pItAmbaraDarAM nityaM varadAM BaktavatsalAm evaM DyAtvA CakArantu tanmantraM daSaDA japet kAvye sya praTamanirddeSaPalaM vf ra wI uktaM yaTA kaH Kogo GaSca lakzmIM vitarati viyaSoNastaTA caH suKaM CaH prIti jomitralABamityAdi Ca pu CakAravarRe Co GaYarTe BAve ka Cedane strI Page a karmmaRi GaYarTe ka nirmmale tri medi gfhe na SabdArTaci Cada bA BAve qa CAdane
